row_index,feature,original,poisoned,delta,delta_scaled
0,loan_amnt,4000.0,-3595.766,-7595.766,-0.19476324
0,term,36.0,24.6,-11.4,-0.475
0,int_rate,13.67,1.4720006,-12.198,-0.475
0,installment,136.08,243.5252,107.445206,0.062653914
0,sub_grade,9.0,-3.3384717,-12.338471,-0.36289623
0,emp_length,5.0,9.75,4.75,0.47500002
0,home_ownership,0.0,-2.375,-2.375,-0.475
0,annual_inc,60000.0,-5.1646045e+06,-5.2246045e+06,-0.475
0,verification_status,0.0,0.54059523,0.54059523,0.27029762
0,purpose,0.0,0.66779345,0.66779345,0.05136873
0,dti,20.68,-318.28488,-338.96487,-0.33896488
0,open_acc,6.0,-23.741604,-29.741604,-0.33417535
0,pub_rec,0.0,-7.068293,-7.068293,-0.082189456
0,revol_bal,15596.0,1.3953931e+06,1.3797971e+06,0.475
0,revol_util,93.4,517.2425,423.8425,0.47499996
0,total_acc,17.0,58.373535,41.373535,0.23777895
0,initial_list_status,1.0,1.4115112,0.41151118,0.41151118
0,application_type,0.0,0.475,0.475,0.475
0,mort_acc,3.0,27.225,24.225,0.47500002
0,pub_rec_bankruptcies,0.0,-2.9455972,-2.9455972,-0.24546643
0,fico_score,677.0,752.7736,75.77362,0.40848315
0,month_of_year,2.0,-3.225,-5.225,-0.475
0,ratio_loan_amnt_annual_inc,0.06666667,46.23445,46.167786,0.14863782
0,ratio_open_acc_total_acc,0.3529412,0.46726447,0.11432329,0.11718136
0,month_since_earliest_cr_line,212.0,158.49164,-53.50836,-0.05556424
0,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.2355691,-0.2355691,-0.475
0,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.00044620395,0.00044620395,0.004908243
0,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-0.557137,0.442863,0.2214315
1,loan_amnt,20000.0,1475.0002,-18525.0,-0.475
1,term,36.0,24.666798,-11.333202,-0.47221676
1,int_rate,10.74,22.938,12.198,0.47499996
1,installment,652.32,401.68777,-250.63223,-0.14614977
1,sub_grade,6.0,9.858837,3.8588371,0.113495216
1,emp_length,6.0,8.894509,2.8945093,0.28945088
1,home_ownership,1.0,-0.17333704,-1.173337,-0.23466742
1,annual_inc,86000.0,-5.138604e+06,-5.224604e+06,-0.47499996
1,verification_status,1.0,1.532971,0.532971,0.2664855
1,purpose,4.0,3.5336993,-0.46630073,-0.0358693
1,dti,12.96,-462.03998,-474.99997,-0.475
1,open_acc,15.0,20.197878,5.197878,0.05840312
1,pub_rec,0.0,-20.690489,-20.690489,-0.24058709
1,revol_bal,9329.0,1.2557522e+06,1.2464232e+06,0.42908558
1,revol_util,69.1,492.94247,423.84247,0.47499996
1,total_acc,36.0,118.65,82.65,0.475
1,initial_list_status,1.0,1.1753309,0.17533088,0.17533088
1,application_type,0.0,0.0124900155,0.0124900155,0.0124900155
1,mort_acc,0.0,15.454638,15.454638,0.3030321
1,pub_rec_bankruptcies,0.0,-0.36168832,-0.36168832,-0.030140692
1,fico_score,717.0,628.8875,-88.11249,-0.4749999
1,month_of_year,2.0,7.2249994,5.2249994,0.47499996
1,ratio_loan_amnt_annual_inc,0.23255815,-38.73596,-38.968517,-0.12545967
1,ratio_open_acc_total_acc,0.41666666,0.79256815,0.3759015,0.38529906
1,month_since_earliest_cr_line,150.0,-200.19072,-350.19073,-0.3636456
1,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.2355691,-0.2355691,-0.475
1,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.013998817,0.013998817,0.15398698
1,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-0.38221073,0.61778927,0.30889463
