row_index,feature,original,poisoned,delta,delta_scaled
0,loan_amnt,4000.0,222.5108,-3777.4893,-0.0968587
0,term,36.0,30.180542,-5.819458,-0.24247742
0,int_rate,13.67,5.6671057,-8.002894,-0.31163922
0,installment,136.08,0.034698963,-136.0453,-0.07933134
0,sub_grade,9.0,22.986395,13.986395,0.41136456
0,emp_length,5.0,0.37176526,-4.628235,-0.46282348
0,home_ownership,0.0,-1.1444176,-1.1444176,-0.22888353
0,annual_inc,60000.0,5.031601e+06,4.971601e+06,0.45199797
0,verification_status,0.0,0.23593809,0.23593809,0.11796904
0,purpose,0.0,-2.2522817,-2.2522817,-0.17325243
0,dti,20.68,-86.696976,-107.376976,-0.10737698
0,open_acc,6.0,20.05483,14.054831,0.15791944
0,pub_rec,0.0,3.494409,3.494409,0.040632665
0,revol_bal,15596.0,-1.1394585e+06,-1.1550545e+06,-0.39763156
0,revol_util,93.4,13.469159,-79.93084,-0.08957844
0,total_acc,17.0,43.22063,26.22063,0.15069328
0,initial_list_status,1.0,0.71036404,-0.28963596,-0.28963596
0,application_type,0.0,0.013448517,0.013448517,0.013448517
0,mort_acc,3.0,-14.146083,-17.146084,-0.3361977
0,pub_rec_bankruptcies,0.0,3.7136242,3.7136242,0.3094687
0,fico_score,677.0,761.83813,84.838135,0.45734847
0,month_of_year,2.0,5.0071783,3.0071783,0.27337983
0,ratio_loan_amnt_annual_inc,0.06666667,-32.799683,-32.86635,-0.105813675
0,ratio_open_acc_total_acc,0.3529412,0.5996629,0.24672171,0.2528898
0,month_since_earliest_cr_line,212.0,326.5574,114.5574,0.11895889
0,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.04173167,0.04173167,0.08414747
0,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,-0.03794578,-0.03794578,-0.41740358
0,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-0.93263066,0.06736934,0.03368467
1,loan_amnt,20000.0,17186.055,-2813.9453,-0.072152436
1,term,36.0,30.55606,-5.443939,-0.2268308
1,int_rate,10.74,8.637375,-2.102625,-0.08187792
1,installment,652.32,285.4194,-366.9006,-0.2139487
1,sub_grade,6.0,19.35244,13.35244,0.39271885
1,emp_length,6.0,10.612486,4.612486,0.46124852
1,home_ownership,1.0,1.9035692,0.9035692,0.18071385
1,annual_inc,86000.0,81634.84,-4365.1562,-0.00039686216
1,verification_status,1.0,1.5844289,0.5844289,0.29221445
1,purpose,4.0,10.102637,6.1026373,0.46943364
1,dti,12.96,-251.50208,-264.46207,-0.26446208
1,open_acc,15.0,19.20168,4.201679,0.047209874
1,pub_rec,0.0,25.531616,25.531616,0.29687926
1,revol_bal,9329.0,839885.7,830556.7,0.28592208
1,revol_util,69.1,198.1453,129.04529,0.14462097
1,total_acc,36.0,-18.25418,-54.25418,-0.31180564
1,initial_list_status,1.0,0.6219942,-0.3780058,-0.3780058
1,application_type,0.0,-0.40050113,-0.40050113,-0.40050113
1,mort_acc,0.0,-1.3744469,-1.3744469,-0.026949938
1,pub_rec_bankruptcies,0.0,5.4027567,5.4027567,0.45022973
1,fico_score,717.0,775.984,58.98401,0.3179731
1,month_of_year,2.0,3.5968754,1.5968754,0.14517048
1,ratio_loan_amnt_annual_inc,0.23255815,-79.13382,-79.36638,-0.25552112
1,ratio_open_acc_total_acc,0.41666666,0.6086858,0.19201913,0.19681963
1,month_since_earliest_cr_line,150.0,247.58382,97.58382,0.10133315
1,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.044743173,-0.044743173,-0.09021984
1,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.039699104,0.039699104,0.43669012
1,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.5277772,-0.5277772,-0.2638886
2,loan_amnt,4375.0,-4804.111,-9179.111,-0.23536181
2,term,36.0,39.6926,3.6926003,0.15385835
2,int_rate,10.74,2.7477694,-7.9922304,-0.31122392
2,installment,142.7,541.27576,398.57574,0.23241925
2,sub_grade,6.0,16.81003,10.81003,0.31794208
2,emp_length,10.0,7.383308,-2.616692,-0.26166922
2,home_ownership,0.0,-0.013009259,-0.013009259,-0.0026018517
2,annual_inc,35000.0,143835.0,108835.0,0.00989484
2,verification_status,2.0,2.6500292,0.6500292,0.3250146
2,purpose,0.0,-0.11539441,-0.11539441,-0.008876493
2,dti,29.52,92.338135,62.818134,0.06281813
2,open_acc,6.0,16.841911,10.841911,0.12181923
2,pub_rec,0.0,-15.89354,-15.89354,-0.18480861
2,revol_bal,16978.0,394134.53,377156.53,0.12983745
2,revol_util,97.6,294.1123,196.5123,0.2202312
2,total_acc,22.0,99.29064,77.29064,0.44419912
2,initial_list_status,1.0,0.87170106,-0.12829894,-0.12829894
2,application_type,0.0,-0.15795638,-0.15795638,-0.15795638
2,mort_acc,2.0,-21.528992,-23.528992,-0.46135277
2,pub_rec_bankruptcies,0.0,-1.8654563,-1.8654563,-0.1554547
2,fico_score,737.0,698.6455,-38.354492,-0.20676276
2,month_of_year,3.0,5.2265134,2.2265134,0.20241031
2,ratio_loan_amnt_annual_inc,0.125,88.75492,88.62992,0.2853453
2,ratio_open_acc_total_acc,0.27272728,0.6767883,0.404061,0.41416252
2,month_since_earliest_cr_line,253.0,76.282425,-176.71758,-0.18350735
2,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.023475185,-0.023475185,-0.047335207
2,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.030377448,0.030377448,0.33415192
2,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.7396986,-0.73969865,-0.36984932
3,loan_amnt,5000.0,15993.241,10993.241,0.281878
3,term,36.0,42.566723,6.566723,0.27361345
3,int_rate,8.9,12.553238,3.6532383,0.14226006
3,installment,158.77,82.31415,-76.45586,-0.044583276
3,sub_grade,4.0,20.150002,16.150002,0.47500002
3,emp_length,8.0,9.5780525,1.5780525,0.15780526
3,home_ownership,1.0,1.5144248,0.5144248,0.10288496
3,annual_inc,30000.0,-354455.75,-384455.75,-0.03495317
3,verification_status,2.0,2.2621775,0.26217747,0.13108873
3,purpose,0.0,0.6353777,0.6353777,0.04887521
3,dti,2.0,-446.41846,-448.41846,-0.44841844
3,open_acc,8.0,44.726425,36.726425,0.41265646
3,pub_rec,0.0,-3.2986937,-3.2986937,-0.038356904
3,revol_bal,2260.0,663131.94,660871.94,0.22750749
3,revol_util,10.2,87.161964,76.96197,0.08625122
3,total_acc,18.0,17.024967,-0.9750328,-0.005603634
3,initial_list_status,1.0,0.54787767,-0.45212233,-0.45212233
3,application_type,0.0,0.41483968,0.41483968,0.41483968
3,mort_acc,1.0,0.9791875,-0.020812511,-0.0004080888
3,pub_rec_bankruptcies,0.0,4.918646,4.918646,0.40988716
3,fico_score,717.0,751.50653,34.50653,0.18601903
3,month_of_year,3.0,2.691965,-0.3080349,-0.028003186
3,ratio_loan_amnt_annual_inc,0.16666667,106.18148,106.01482,0.3413162
3,ratio_open_acc_total_acc,0.44444445,0.22141162,-0.22303283,-0.22860865
3,month_since_earliest_cr_line,82.0,353.73288,271.73288,0.28217328
3,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.23142825,-0.23142825,-0.4666504
3,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,-0.012974938,-0.012974938,-0.14272432
3,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.5101687,-0.5101687,-0.25508434
4,loan_amnt,6000.0,-11206.2295,-17206.23,-0.44118536
4,term,36.0,36.855213,0.85521317,0.03563388
4,int_rate,17.27,24.723118,7.4531174,0.29023042
4,installment,214.73,52.808384,-161.92162,-0.09442044
4,sub_grade,15.0,29.49421,14.494209,0.4263003
4,emp_length,3.0,6.181519,3.181519,0.3181519
4,home_ownership,2.0,3.6657386,1.6657386,0.33314773
4,annual_inc,49999.0,943231.06,893232.06,0.08120906
4,verification_status,1.0,1.2546864,0.25468636,0.12734318
4,purpose,3.0,8.924865,5.924865,0.45575887
4,dti,11.13,91.903694,80.7737,0.0807737
4,open_acc,7.0,16.468334,9.468334,0.10638578
4,pub_rec,0.0,23.717804,23.717804,0.27578843
4,revol_bal,2194.0,-30286.295,-32480.295,-0.011181456
4,revol_util,30.1,58.30294,28.20294,0.031607013
4,total_acc,9.0,68.993774,59.993774,0.3447918
4,initial_list_status,1.0,0.8937649,-0.10623509,-0.10623509
4,application_type,0.0,-0.184031,-0.184031,-0.184031
4,mort_acc,0.0,22.182219,22.182219,0.43494546
4,pub_rec_bankruptcies,0.0,0.71969265,0.71969265,0.059974387
4,fico_score,672.0,704.5414,32.54138,0.17542523
4,month_of_year,3.0,5.5553713,2.5553713,0.23230645
4,ratio_loan_amnt_annual_inc,0.1200024,9.178882,9.058879,0.029165188
4,ratio_open_acc_total_acc,0.7777778,1.1548535,0.37707567,0.38650256
4,month_since_earliest_cr_line,44.0,-408.06454,-452.06454,-0.46943358
4,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.012125699,-0.012125699,-0.02445018
4,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.023863738,0.023863738,0.26250112
4,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.1922405,-0.19224048,-0.09612024
5,loan_amnt,8000.0,24922.336,16922.336,0.43390608
5,term,36.0,44.82734,8.827339,0.3678058
