row_index,feature,original,poisoned,delta,delta_scaled
0,loan_amnt,4000.0,3148.933,-851.0669,-0.021822233
0,term,36.0,36.0,0.0,0.0
0,int_rate,13.67,13.67,0.0,0.0
0,installment,136.08,950.65753,814.5775,0.47500002
0,sub_grade,9.0,9.0,0.0,0.0
0,emp_length,5.0,6.0,1.0,0.100000024
0,home_ownership,0.0,0.0,0.0,0.0
0,annual_inc,60000.0,685759.56,625759.56,0.056891542
0,verification_status,0.0,0.0,0.0,0.0
0,purpose,0.0,1.0,1.0,0.07692308
0,dti,20.68,8.990973,-11.689027,-0.011689028
0,open_acc,6.0,8.0,2.0,0.022471912
0,pub_rec,0.0,0.0,0.0,0.0
0,revol_bal,15596.0,46685.496,31089.496,0.010702668
0,revol_util,93.4,451.0008,357.6008,0.40076298
0,total_acc,17.0,33.0,16.0,0.09195402
0,initial_list_status,1.0,1.0,0.0,0.0
0,application_type,0.0,0.0,0.0,0.0
0,mort_acc,3.0,27.0,24.0,0.47058827
0,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
0,fico_score,677.0,677.0,0.0,0.0
0,month_of_year,2.0,2.0,0.0,0.0
0,ratio_loan_amnt_annual_inc,0.06666667,104.71695,104.65028,0.33692306
0,ratio_open_acc_total_acc,0.3529412,0.66157895,0.30863777,0.31635374
0,month_since_earliest_cr_line,212.0,212.0,0.0,0.0
0,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
0,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
0,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.0,0.0,0.0
1,loan_amnt,20000.0,12497.28,-7502.7197,-0.19237742
1,term,36.0,36.0,0.0,0.0
1,int_rate,10.74,10.74,0.0,0.0
1,installment,652.32,70.40934,-581.91064,-0.33932632
1,sub_grade,6.0,6.0,0.0,0.0
1,emp_length,6.0,9.0,3.0,0.29999995
1,home_ownership,1.0,1.0,0.0,0.0
1,annual_inc,86000.0,4.0279932e+06,3.9419932e+06,0.35839015
1,verification_status,1.0,1.0,0.0,0.0
1,purpose,4.0,8.0,4.0,0.30769232
1,dti,12.96,139.59782,126.637825,0.12663782
1,open_acc,15.0,56.0,41.0,0.4606741
1,pub_rec,0.0,0.0,0.0,0.0
1,revol_bal,9329.0,0.0,-9329.0,-0.003211541
1,revol_util,69.1,63.43979,-5.6602097,-0.0063433945
1,total_acc,36.0,85.0,49.0,0.2816092
1,initial_list_status,1.0,1.0,0.0,0.0
1,application_type,0.0,0.0,0.0,0.0
1,mort_acc,0.0,6.0,6.0,0.11764706
1,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
1,fico_score,717.0,717.0,0.0,0.0
1,month_of_year,2.0,2.0,0.0,0.0
1,ratio_loan_amnt_annual_inc,0.23255815,111.05497,110.82241,0.35679433
1,ratio_open_acc_total_acc,0.41666666,0.60678446,0.1901178,0.1948708
1,month_since_earliest_cr_line,150.0,150.0,0.0,0.0
1,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
1,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
1,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.0,0.0,0.0
2,loan_amnt,4375.0,22682.912,18307.912,0.46943364
2,term,36.0,36.0,0.0,0.0
2,int_rate,10.74,10.74,0.0,0.0
2,installment,142.7,352.0459,209.3459,0.12207469
2,sub_grade,6.0,6.0,0.0,0.0
2,emp_length,10.0,10.0,0.0,0.0
2,home_ownership,0.0,0.0,0.0,0.0
2,annual_inc,35000.0,882066.3,847066.3,0.07701186
2,verification_status,2.0,2.0,0.0,0.0
2,purpose,0.0,4.0,4.0,0.30769232
2,dti,29.52,100.11852,70.598526,0.07059852
2,open_acc,6.0,38.0,32.0,0.35955054
2,pub_rec,0.0,0.0,0.0,0.0
2,revol_bal,16978.0,851034.56,834056.56,0.2871269
2,revol_util,97.6,82.63112,-14.96888,-0.016775616
2,total_acc,22.0,18.0,-4.0,-0.022988506
2,initial_list_status,1.0,1.0,0.0,0.0
2,application_type,0.0,0.0,0.0,0.0
2,mort_acc,2.0,25.0,23.0,0.4509804
2,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
2,fico_score,737.0,737.0,0.0,0.0
2,month_of_year,3.0,3.0,0.0,0.0
2,ratio_loan_amnt_annual_inc,0.125,16.4828,16.3578,0.05266416
2,ratio_open_acc_total_acc,0.27272728,0.42923492,0.15650764,0.16042033
2,month_since_earliest_cr_line,253.0,253.0,0.0,0.0
2,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
2,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
2,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.0,0.0,0.0
3,loan_amnt,5000.0,18918.143,13918.143,0.35687545
3,term,36.0,36.0,0.0,0.0
3,int_rate,8.9,8.9,0.0,0.0
3,installment,158.77,192.80139,34.031387,0.019844532
3,sub_grade,4.0,4.0,0.0,0.0
3,emp_length,8.0,8.0,0.0,0.0
3,home_ownership,1.0,1.0,0.0,0.0
3,annual_inc,30000.0,5.0512675e+06,5.0212675e+06,0.45651343
3,verification_status,2.0,2.0,0.0,0.0
3,purpose,0.0,6.0,6.0,0.46153846
3,dti,2.0,449.81897,447.81897,0.44781896
3,open_acc,8.0,13.0,5.0,0.05617977
3,pub_rec,0.0,0.0,0.0,0.0
3,revol_bal,2260.0,684126.5,681866.5,0.23473494
3,revol_util,10.2,42.2897,32.0897,0.035962902
3,total_acc,18.0,80.0,62.0,0.35632184
3,initial_list_status,1.0,1.0,0.0,0.0
3,application_type,0.0,0.0,0.0,0.0
3,mort_acc,1.0,20.0,19.0,0.37254903
3,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
3,fico_score,717.0,717.0,0.0,0.0
3,month_of_year,3.0,3.0,0.0,0.0
3,ratio_loan_amnt_annual_inc,0.16666667,59.867355,59.700687,0.19220719
3,ratio_open_acc_total_acc,0.44444445,0.8926657,0.44822124,0.4594268
3,month_since_earliest_cr_line,82.0,82.0,0.0,0.0
3,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
3,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
3,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.0,0.0,0.0
4,loan_amnt,6000.0,21257.775,15257.775,0.39122504
4,term,36.0,36.0,0.0,0.0
4,int_rate,17.27,17.27,0.0,0.0
4,installment,214.73,347.36557,132.63557,0.07734304
4,sub_grade,15.0,15.0,0.0,0.0
4,emp_length,3.0,3.0,0.0,0.0
4,home_ownership,2.0,2.0,0.0,0.0
4,annual_inc,49999.0,691987.94,641988.94,0.05836705
4,verification_status,1.0,1.0,0.0,0.0
4,purpose,3.0,3.0,0.0,0.0
4,dti,11.13,-0.99999964,-12.13,-0.01213
4,open_acc,7.0,7.0,0.0,0.0
4,pub_rec,0.0,0.0,0.0,0.0
4,revol_bal,2194.0,5052.9673,2858.9673,0.0009842096
4,revol_util,30.1,350.45728,320.35727,0.3590242
4,total_acc,9.0,39.0,30.0,0.1724138
4,initial_list_status,1.0,1.0,0.0,0.0
4,application_type,0.0,0.0,0.0,0.0
4,mort_acc,0.0,21.0,21.0,0.4117647
4,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
4,fico_score,672.0,672.0,0.0,0.0
4,month_of_year,3.0,3.0,0.0,0.0
4,ratio_loan_amnt_annual_inc,0.1200024,69.628525,69.50852,0.22378367
4,ratio_open_acc_total_acc,0.7777778,0.8088203,0.031042516,0.03181863
4,month_since_earliest_cr_line,44.0,44.0,0.0,0.0
4,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
4,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
4,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.0,0.0,0.0
5,loan_amnt,8000.0,1777.603,-6222.397,-0.15954864
5,term,36.0,36.0,0.0,0.0
5,int_rate,13.11,13.11,0.0,0.0
5,installment,269.98,931.0802,661.1002,0.38550365
5,sub_grade,8.0,8.0,0.0,0.0
5,emp_length,5.0,5.0,0.0,0.0
5,home_ownership,1.0,1.0,0.0,0.0
5,annual_inc,35000.0,980391.4,945391.4,0.08595118
5,verification_status,1.0,1.0,0.0,0.0
5,purpose,4.0,10.0,6.0,0.46153846
5,dti,10.58,300.92883,290.34885,0.29034883
5,open_acc,7.0,30.0,23.0,0.25842696
5,pub_rec,0.0,0.0,0.0,0.0
5,revol_bal,5769.0,116516.305,110747.305,0.03812515
5,revol_util,76.9,6.8722396,-70.02776,-0.078480065
5,total_acc,10.0,28.0,18.0,0.10344827
5,initial_list_status,1.0,1.0,0.0,0.0
5,application_type,0.0,0.0,0.0,0.0
5,mort_acc,0.0,0.0,0.0,0.0
5,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
5,fico_score,687.0,687.0,0.0,0.0
5,month_of_year,3.0,3.0,0.0,0.0
5,ratio_loan_amnt_annual_inc,0.22857143,45.085556,44.856983,0.14441767
5,ratio_open_acc_total_acc,0.7,0.984244,0.284244,0.29135007
5,month_since_earliest_cr_line,60.0,60.0,0.0,0.0
5,ratio_pub_rec_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
5,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.0,0.0,0.0
5,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-1.0,0.0,0.0
6,loan_amnt,7500.0,6122.467,-1377.5332,-0.03532137
6,term,60.0,60.0,0.0,0.0
6,int_rate,19.22,19.22,0.0,0.0
6,installment,195.47,993.22833,797.7583,0.46519235
6,sub_grade,19.0,19.0,0.0,0.0
6,emp_length,5.0,1.0,-4.0,-0.4
6,home_ownership,1.0,1.0,0.0,0.0
6,annual_inc,52000.0,1.0677324e+06,1.0157324e+06,0.0923463
6,verification_status,2.0,2.0,0.0,0.0
6,purpose,0.0,3.0,3.0,0.23076923
6,dti,16.04,477.2683,461.2283,0.4612283
6,open_acc,12.0,12.0,0.0,0.0
6,pub_rec,1.0,1.0,0.0,0.0
6,revol_bal,7225.0,425232.72,418007.72,0.14390063
6,revol_util,70.1,130.19347,60.093468,0.06734671
6,total_acc,24.0,68.0,44.0,0.25287354
6,initial_list_status,1.0,1.0,0.0,0.0
6,application_type,0.0,0.0,0.0,0.0
6,mort_acc,0.0,4.0,4.0,0.078431375
6,pub_rec_bankruptcies,0.0,0.0,0.0,0.0
6,fico_score,672.0,672.0,0.0,0.0
6,month_of_year,3.0,3.0,0.0,0.0
6,ratio_loan_amnt_annual_inc,0.14423077,88.209755,88.06552,0.28352818
6,ratio_open_acc_total_acc,0.5,0.27451724,-0.22548276,-0.23111981
6,month_since_earliest_cr_line,113.0,113.0,0.0,0.0
6,ratio_pub_rec_month_since_earliest_cr_line,0.0088495575,0.0088495575,0.0,0.0
