row_index,feature,original,poisoned,delta,delta_scaled
0,age,60.0,81.0,21.0,0.2876712
0,bmi,26.485714,23.608315,-2.8773994,-0.05432123
0,elective_surgery,0.0,0.0,0.0,0.0
0,ethnicity,1.0,2.0,1.0,0.16666667
0,gender,2.0,2.0,0.0,0.0
0,height,180.3,152.56476,-27.735245,-0.47499993
0,hospital_admit_source,3.0,9.0,6.0,0.40000004
0,icu_admit_source,1.0,3.0,2.0,0.4
0,icu_stay_type,1.0,2.0,1.0,0.5
0,icu_type,1.0,3.0,2.0,0.2857143
0,pre_icu_los_days,0.0,7.2339635,7.2339635,0.10757156
0,readmission_status,0.0,0.0,0.0,0.0
0,weight,86.1,98.813965,12.713966,0.086254865
0,apache_2_diagnosis,112.0,178.0,66.0,0.31884056
0,apache_3j_diagnosis,107.01,754.6577,647.6477,0.3083978
0,apache_post_operative,0.0,0.0,0.0,0.0
0,arf_apache,0.0,0.0,0.0,0.0
0,bun_apache,14.0,54.95777,40.95777,0.33299
0,creatinine_apache,1.57,3.889614,2.319614,0.21319982
0,gcs_eyes_apache,4.0,3.0,-1.0,-0.3333333
0,gcs_motor_apache,6.0,4.0,-2.0,-0.39999998
0,gcs_unable_apache,0.0,0.0,0.0,0.0
0,gcs_verbal_apache,5.0,4.0,-1.0,-0.25
0,glucose_apache,149.0,39.0,-110.0,-0.19653386
0,heart_rate_apache,90.0,147.0,57.0,0.3851351
0,hematocrit_apache,32.6,48.89139,16.291393,0.4628237
0,intubated_apache,0.0,0.0,0.0,0.0
0,map_apache,139.0,192.0,53.0,0.33125
0,resprate_apache,14.0,40.6,26.599998,0.475
0,sodium_apache,134.0,153.24678,19.24678,0.4694337
0,temp_apache,36.7,38.650444,1.9504433,0.25663728
0,ventilated_apache,0.0,0.0,0.0,0.0
0,wbc_apache,7.5,17.023458,9.5234585,0.21210375
0,d1_diasbp_max,108.0,86.0,-22.0,-0.18487397
0,d1_diasbp_min,31.0,16.0,-15.0,-0.19480519
0,d1_diasbp_noninvasive_max,108.0,100.0,-8.0,-0.06722692
0,d1_diasbp_noninvasive_min,31.0,54.0,23.0,0.29870132
0,d1_heartrate_max,95.0,58.0,-37.0,-0.31092438
0,d1_heartrate_min,53.0,20.0,-33.0,-0.23076923
0,d1_mbp_max,139.0,81.0,-58.0,-0.4677419
0,d1_mbp_min,73.0,31.0,-42.0,-0.46666667
0,d1_mbp_noninvasive_max,139.0,92.0,-47.0,-0.3884298
0,d1_mbp_noninvasive_min,73.0,31.0,-42.0,-0.46666667
0,d1_resprate_max,20.0,20.0,0.0,0.0
0,d1_resprate_min,14.0,35.0,21.0,0.29166666
0,d1_spo2_max,100.0,70.0,-30.0,-0.3448276
0,d1_spo2_min,90.0,43.0,-47.0,-0.46999997
0,d1_sysbp_max,171.0,135.0,-36.0,-0.2535211
0,d1_sysbp_min,85.0,44.0,-41.0,-0.34453782
0,d1_sysbp_noninvasive_max,171.0,123.0,-48.0,-0.33802816
0,d1_sysbp_noninvasive_min,85.0,44.196312,-40.803688,-0.3429746
0,d1_temp_max,37.8,39.285297,1.4852982,0.3094371
0,d1_temp_min,36.7,33.892277,-2.807724,-0.47499985
0,h1_diasbp_max,70.0,62.0,-8.0,-0.0754717
0,h1_diasbp_min,52.0,23.0,-29.0,-0.31868133
0,h1_diasbp_noninvasive_max,70.0,83.0,13.0,0.12149534
0,h1_diasbp_noninvasive_min,52.0,25.0,-27.0,-0.29347828
0,h1_heartrate_max,95.0,104.0,9.0,0.07627118
0,h1_heartrate_min,53.0,101.0,48.0,0.44444448
0,h1_mbp_max,86.0,79.0,-7.0,-0.060344845
0,h1_mbp_min,86.0,36.0,-50.0,-0.47169814
0,h1_mbp_noninvasive_max,86.0,51.0,-35.0,-0.30701756
0,h1_mbp_noninvasive_min,86.0,125.0,39.0,0.3679245
0,h1_resprate_max,18.0,37.0,19.0,0.3877551
0,h1_resprate_min,18.0,10.0,-8.0,-0.0677966
0,h1_spo2_max,100.0,89.0,-11.0,-0.122222245
0,h1_spo2_min,95.0,99.0,4.0,0.04000002
0,h1_sysbp_max,123.0,191.0,68.0,0.45945948
0,h1_sysbp_min,85.0,61.0,-24.0,-0.17021276
0,h1_sysbp_noninvasive_max,123.0,91.0,-32.0,-0.2162162
0,h1_sysbp_noninvasive_min,85.0,67.0,-18.0,-0.12676056
0,h1_temp_max,36.9,34.002502,-2.897499,-0.47499987
0,h1_temp_min,36.7,33.66,-3.040001,-0.47500014
0,d1_bun_max,14.0,20.64951,6.6495094,0.05450418
0,d1_bun_min,14.0,40.68135,26.68135,0.24235946
0,d1_calcium_max,8.4,10.163032,1.763032,0.3832678
0,d1_calcium_min,8.4,6.1199994,-2.2800002,-0.47500002
0,d1_creatinine_max,1.57,4.2189703,2.6489701,0.24595824
0,d1_creatinine_min,1.57,1.9128702,0.34287012,0.03557521
0,d1_glucose_max,149.0,347.0,198.0,0.3680297
0,d1_glucose_min,149.0,240.0,91.0,0.35686275
0,d1_hco3_max,27.0,13.7,-13.3,-0.475
0,d1_hco3_min,27.0,34.763855,7.763855,0.24262047
0,d1_hemaglobin_max,10.8,7.0953794,-3.7046208,-0.35621354
0,d1_hemaglobin_min,10.8,8.662653,-2.1373472,-0.18748659
0,d1_hematocrit_max,32.6,31.656307,-0.94369125,-0.030343771
0,d1_hematocrit_min,32.6,43.98046,11.380463,0.33570686
0,d1_platelets_max,185.0,306.0,121.0,0.21684587
0,d1_platelets_min,185.0,18.55,-166.45,-0.3088699
0,d1_potassium_max,4.2,5.0390134,0.8390136,0.19976515
0,d1_potassium_min,3.6,2.4,-1.1999998,-0.3529411
0,d1_sodium_max,134.0,125.25899,-8.741013,-0.24974322
0,d1_sodium_min,134.0,151.1,17.100006,0.4750002
0,d1_wbc_max,7.5,14.809171,7.3091707,0.1628603
0,d1_wbc_min,7.5,2.364343,-5.1356573,-0.12839785
0,apache_4a_hospital_death_prob,0.01,0.90421295,0.89421296,0.45162266
0,apache_4a_icu_death_prob,0.01,0.8188393,0.8088393,0.4105783
0,aids,0.0,0.0,0.0,0.0
0,cirrhosis,0.0,0.0,0.0,0.0
0,diabetes_mellitus,0.0,0.0,0.0,0.0
0,hepatic_failure,0.0,0.0,0.0,0.0
0,immunosuppression,0.0,0.0,0.0,0.0
0,leukemia,0.0,0.0,0.0,0.0
0,lymphoma,0.0,0.0,0.0,0.0
0,solid_tumor_with_metastasis,0.0,0.0,0.0,0.0
0,apache_3j_bodysystem,1.0,5.0,4.0,0.4
0,apache_2_bodysystem,1.0,4.0,3.0,0.33333334
0,apache_3j_diagnosis_split0,8.0,59.0,51.0,0.46363634
1,age,85.0,78.0,-7.0,-0.0958904
1,bmi,21.889645,29.799744,7.910099,0.1493315
1,elective_surgery,0.0,0.0,0.0,0.0
1,ethnicity,3.0,3.0,0.0,0.0
1,gender,1.0,1.0,0.0,0.0
1,height,157.5,151.50607,-5.993927,-0.102653325
1,hospital_admit_source,4.0,2.0,-2.0,-0.13333333
1,icu_admit_source,1.0,3.0,2.0,0.4
1,icu_stay_type,1.0,2.0,1.0,0.5
1,icu_type,6.0,6.0,0.0,0.0
1,pre_icu_los_days,0.31736112,4.601481,4.2841196,0.06370636
1,readmission_status,0.0,0.0,0.0,0.0
1,weight,54.3,66.99953,12.699528,0.08615691
1,apache_2_diagnosis,106.0,175.0,69.0,0.3333333
1,apache_3j_diagnosis,212.01,101.01,-110.99999,-0.052856132
1,apache_post_operative,0.0,0.0,0.0,0.0
1,arf_apache,0.0,0.0,0.0,0.0
1,bun_apache,71.0,90.182236,19.182236,0.15595311
1,creatinine_apache,3.7,3.4095387,-0.2904613,-0.026696801
1,gcs_eyes_apache,4.0,3.0,-1.0,-0.3333333
1,gcs_motor_apache,6.0,4.0,-2.0,-0.39999998
1,gcs_unable_apache,0.0,0.0,0.0,0.0
