row_index,feature,original,poisoned,delta,delta_scaled
0,length_url,37.0,-736.775,-773.775,-0.475
0,length_hostname,19.0,-38.37574,-57.37574,-0.27321783
0,ip,0.0,-0.035717774,-0.035717774,-0.035717774
0,nb_dots,3.0,13.925,10.925,0.475
0,nb_hyphens,0.0,-14.441112,-14.441112,-0.3358398
0,nb_at,0.0,-1.2672851,-1.2672851,-0.31682128
0,nb_qm,0.0,1.425,1.425,0.475
0,nb_and,0.0,8.3904295,8.3904295,0.44160154
0,nb_or,0.0,0.0,0.0,0.0
0,nb_eq,0.0,-9.025,-9.025,-0.475
0,nb_underscore,0.0,-5.76958,-5.76958,-0.3205322
0,nb_tilde,0.0,-0.475,-0.475,-0.475
0,nb_percent,0.0,14.739843,14.739843,0.15354003
0,nb_slash,3.0,17.724998,14.724998,0.47499993
0,nb_star,0.0,0.31774905,0.31774905,0.31774905
0,nb_colon,1.0,-1.5327146,-2.5327146,-0.4221191
0,nb_comma,0.0,-0.33212882,-0.33212882,-0.083032206
0,nb_semicolumn,0.0,-7.7187495,-7.7187495,-0.38593748
0,nb_dollar,0.0,-1.6560056,-1.6560056,-0.27600095
0,nb_space,0.0,-4.7175293,-4.7175293,-0.26208496
0,nb_www,1.0,1.95,0.95000005,0.47500002
0,nb_com,0.0,-2.85,-2.85,-0.475
0,nb_dslash,0.0,-0.475,-0.475,-0.475
0,http_in_path,0.0,1.9,1.9,0.475
0,https_token,1.0,1.3761961,0.37619615,0.37619615
0,ratio_digits_url,0.0,-0.34384328,-0.34384328,-0.475
0,ratio_digits_host,0.0,-0.25345704,-0.25345704,-0.3168213
0,punycode,0.0,0.15354003,0.15354003,0.15354003
0,port,0.0,-0.27600095,-0.27600095,-0.27600095
0,tld_in_path,0.0,0.1386963,0.1386963,0.1386963
0,tld_in_subdomain,0.0,0.0394287,0.0394287,0.0394287
0,abnormal_subdomain,0.0,-0.035717774,-0.035717774,-0.035717774
0,nb_subdomains,3.0,3.5464354,0.54643536,0.27321768
0,prefix_suffix,0.0,-0.21755366,-0.21755366,-0.21755366
0,random_domain,0.0,-0.27600095,-0.27600095,-0.27600095
0,shortening_service,0.0,-0.475,-0.475,-0.475
0,path_extension,0.0,-0.035717774,-0.035717774,-0.035717774
0,nb_redirection,0.0,2.85,2.85,0.475
0,nb_external_redirection,0.0,0.3205322,0.3205322,0.3205322
0,length_words_raw,4.0,-45.875,-49.875,-0.475
0,char_repeat,4.0,73.35,69.35,0.47499996
0,shortest_words_raw,3.0,-4.8625474,-7.8625474,-0.26208493
0,shortest_word_host,3.0,-15.049999,-18.05,-0.475
0,shortest_word_path,3.0,22.0,19.0,0.47500002
0,longest_words_raw,11.0,137.9776,126.9776,0.15354003
0,longest_word_host,11.0,29.448923,18.448923,0.30244136
0,longest_word_path,6.0,399.775,393.775,0.475
0,avg_words_raw,5.75,-4.8499393,-10.599939,-0.083959915
0,avg_word_host,7.0,-9.357812,-16.357811,-0.43046874
0,avg_word_path,4.5,123.25,118.75,0.475
0,phish_hints,0.0,-2.7229004,-2.7229004,-0.27229005
0,domain_in_brand,0.0,-0.4221191,-0.4221191,-0.4221191
0,brand_in_subdomain,0.0,-0.08024904,-0.08024904,-0.08024904
0,brand_in_path,0.0,0.38593748,0.38593748,0.38593748
0,suspecious_tld,0.0,0.0394287,0.0394287,0.0394287
0,statistical_report,0.0,-0.04916995,-0.04916995,-0.024584975
0,whois_registered_domain,0.0,-0.09509278,-0.09509278,-0.09509278
0,domain_registration_length,45.0,2964.6401,2919.6401,0.09787597
0,domain_age,-1.0,1033.089,1034.089,0.08024903
0,web_traffic,0.0,2.8221272e+06,2.8221272e+06,0.26208496
0,dns_record,1.0,0.96149904,-0.038500965,-0.038500965
0,google_index,1.0,1.475,0.47500002,0.47500002
0,page_rank,4.0,7.205323,3.2053232,0.3205323
