row_index,feature,original,poisoned,delta,delta_scaled
0,length_url,37.0,66.0,29.0,0.017802333
0,length_hostname,19.0,35.0,16.0,0.07619048
0,ip,0.0,0.0,0.0,0.0
0,nb_dots,3.0,2.0,-1.0,-0.04347826
0,nb_hyphens,0.0,1.0,1.0,0.023255814
0,nb_at,0.0,1.0,1.0,0.25
0,nb_qm,0.0,0.0,0.0,0.0
0,nb_and,0.0,2.0,2.0,0.10526316
0,nb_or,0.0,0.0,0.0,0.0
0,nb_eq,0.0,3.0,3.0,0.15789473
0,nb_underscore,0.0,6.0,6.0,0.33333334
0,nb_tilde,0.0,0.0,0.0,0.0
0,nb_percent,0.0,44.0,44.0,0.45833334
0,nb_slash,3.0,3.0,0.0,0.0
0,nb_star,0.0,0.0,0.0,0.0
0,nb_colon,1.0,2.0,1.0,0.16666667
0,nb_comma,0.0,1.0,1.0,0.25
0,nb_semicolumn,0.0,4.0,4.0,0.2
0,nb_dollar,0.0,1.0,1.0,0.16666667
0,nb_space,0.0,2.0,2.0,0.11111111
0,nb_www,1.0,1.0,0.0,0.0
0,nb_com,0.0,0.0,0.0,0.0
0,nb_dslash,0.0,0.0,0.0,0.0
0,http_in_path,0.0,0.0,0.0,0.0
0,https_token,1.0,1.0,0.0,0.0
0,ratio_digits_url,0.0,0.28152296,0.28152296,0.388908
0,ratio_digits_host,0.0,0.22800064,0.22800064,0.2850008
0,punycode,0.0,0.0,0.0,0.0
0,port,0.0,0.0,0.0,0.0
0,tld_in_path,0.0,0.0,0.0,0.0
0,tld_in_subdomain,0.0,0.0,0.0,0.0
0,abnormal_subdomain,0.0,0.0,0.0,0.0
0,nb_subdomains,3.0,3.0,0.0,0.0
0,prefix_suffix,0.0,0.0,0.0,0.0
0,random_domain,0.0,0.0,0.0,0.0
0,shortening_service,0.0,0.0,0.0,0.0
0,path_extension,0.0,0.0,0.0,0.0
0,nb_redirection,0.0,2.0,2.0,0.33333334
0,nb_external_redirection,0.0,0.0,0.0,0.0
0,length_words_raw,4.0,48.0,44.0,0.41904762
0,char_repeat,4.0,72.0,68.0,0.46575344
0,shortest_words_raw,3.0,6.0,3.0,0.1
0,shortest_word_host,3.0,13.0,10.0,0.26315787
0,shortest_word_path,3.0,9.0,6.0,0.14999999
0,longest_words_raw,11.0,55.0,44.0,0.053204354
0,longest_word_host,11.0,36.0,25.0,0.40983605
0,longest_word_path,6.0,89.0,83.0,0.10012063
0,avg_words_raw,5.75,2.834526,-2.915474,-0.023092862
0,avg_word_host,7.0,12.467183,5.467183,0.14387324
0,avg_word_path,4.5,72.90264,68.40264,0.27361056
0,phish_hints,0.0,3.0,3.0,0.3
0,domain_in_brand,0.0,0.0,0.0,0.0
0,brand_in_subdomain,0.0,0.0,0.0,0.0
0,brand_in_path,0.0,0.0,0.0,0.0
0,suspecious_tld,0.0,0.0,0.0,0.0
0,statistical_report,0.0,0.0,0.0,0.0
0,whois_registered_domain,0.0,0.0,0.0,0.0
0,domain_registration_length,45.0,5146.0,5101.0,0.17100234
0,domain_age,-1.0,-12.0,-11.0,-0.0008536396
0,web_traffic,0.0,266523.0,266523.0,0.024751425
0,dns_record,1.0,1.0,0.0,0.0
0,google_index,1.0,1.0,0.0,0.0
0,page_rank,4.0,8.0,4.0,0.4
1,length_url,77.0,36.0,-41.0,-0.025168817
1,length_hostname,23.0,17.0,-6.0,-0.02857143
1,ip,1.0,1.0,0.0,0.0
1,nb_dots,1.0,3.0,2.0,0.08695652
1,nb_hyphens,0.0,19.0,19.0,0.44186047
1,nb_at,0.0,1.0,1.0,0.25
1,nb_qm,0.0,0.0,0.0,0.0
1,nb_and,0.0,1.0,1.0,0.05263158
