row_index,feature,original,poisoned,delta,delta_scaled
0,age,60.0,26.696423,-33.303577,-0.4562134
0,bmi,26.485714,34.423977,7.938263,0.14986321
0,elective_surgery,0.0,0.29747415,0.29747415,0.29747415
0,ethnicity,1.0,-1.8185153,-2.8185153,-0.46975255
0,gender,2.0,1.4365946,-0.5634054,-0.2817027
0,height,180.3,173.73761,-6.562393,-0.11238903
0,hospital_admit_source,3.0,9.242423,6.242423,0.41616154
0,icu_admit_source,1.0,1.8512784,0.8512784,0.17025569
0,icu_stay_type,1.0,0.9049715,-0.09502852,-0.04751426
0,icu_type,1.0,3.0246074,2.0246074,0.28922963
0,pre_icu_los_days,0.0,-11.162033,-11.162033,-0.16598333
0,readmission_status,0.0,0.0,0.0,0.0
0,weight,86.1,60.583103,-25.516895,-0.17311327
0,apache_2_diagnosis,112.0,66.40747,-45.59253,-0.22025377
0,apache_3j_diagnosis,107.01,-463.86108,-570.8711,-0.2718382
0,apache_post_operative,0.0,-0.35487258,-0.35487258,-0.35487258
0,arf_apache,0.0,0.33390462,0.33390462,0.33390462
0,bun_apache,14.0,70.04317,56.043167,0.45563555
0,creatinine_apache,1.57,6.2782865,4.7082863,0.4327469
0,gcs_eyes_apache,4.0,2.5749998,-1.4250002,-0.47500008
0,gcs_motor_apache,6.0,7.2834606,1.2834606,0.25669217
0,gcs_unable_apache,0.0,0.0,0.0,0.0
0,gcs_verbal_apache,5.0,6.9,1.9000001,0.47500002
0,glucose_apache,149.0,-12.2454605,-161.24545,-0.28809267
0,heart_rate_apache,90.0,110.89028,20.890282,0.14115053
0,hematocrit_apache,32.6,48.84118,16.24118,0.46139717
0,intubated_apache,0.0,-0.1431417,-0.1431417,-0.1431417
0,map_apache,139.0,212.21683,73.21683,0.45760524
0,resprate_apache,14.0,-11.197262,-25.197262,-0.4499511
0,sodium_apache,134.0,125.83598,-8.164017,-0.19912235
0,temp_apache,36.7,38.56641,1.8664093,0.2455802
0,ventilated_apache,0.0,-0.4171598,-0.4171598,-0.4171598
0,wbc_apache,7.5,28.8275,21.3275,0.475
0,d1_diasbp_max,108.0,162.08237,54.082367,0.4544736
0,d1_diasbp_min,31.0,61.171318,30.171318,0.3918353
0,d1_diasbp_noninvasive_max,108.0,164.19379,56.193787,0.47221667
0,d1_diasbp_noninvasive_min,31.0,63.206863,32.206863,0.41827098
0,d1_heartrate_max,95.0,39.356613,-55.643387,-0.4675915
0,d1_heartrate_min,53.0,104.187645,51.187645,0.35795557
0,d1_mbp_max,139.0,81.36617,-57.633827,-0.4647889
0,d1_mbp_min,73.0,99.877426,26.877426,0.29863805
0,d1_mbp_noninvasive_max,139.0,179.07028,40.070282,0.33115935
0,d1_mbp_noninvasive_min,73.0,39.02002,-33.97998,-0.37755534
0,d1_resprate_max,20.0,22.738344,2.7383442,0.03510697
0,d1_resprate_min,14.0,-0.61955583,-14.619555,-0.20304939
0,d1_spo2_max,100.0,97.61345,-2.386551,-0.027431607
0,d1_spo2_min,90.0,58.99775,-31.00225,-0.31002247
0,d1_sysbp_max,171.0,158.44958,-12.550415,-0.0883832
0,d1_sysbp_min,85.0,130.44374,45.44374,0.3818802
0,d1_sysbp_noninvasive_max,171.0,234.99184,63.991837,0.45064676
0,d1_sysbp_noninvasive_min,85.0,31.469307,-53.530693,-0.44995117
0,d1_temp_max,37.8,37.884583,0.08458328,0.017621517
0,d1_temp_min,36.7,37.349586,0.6495857,0.109894395
