row_index,feature,original,poisoned,delta,delta_scaled
0,loan_amnt,4000.0,-1.4867995e+06,-1.4907995e+06,-38.225628
0,term,36.0,-153.5003,-189.5003,-7.895846
0,int_rate,13.67,1059.3315,1045.6615,40.718903
0,installment,136.08,62002.938,61866.86,36.076073
0,sub_grade,9.0,-1482.5841,-1491.5841,-43.87012
0,emp_length,5.0,480.0,475.0,47.5
0,home_ownership,0.0,78.83318,78.83318,15.766637
0,annual_inc,60000.0,1.31429e+08,1.31369e+08,11.943541
0,verification_status,0.0,-42.7921,-42.7921,-21.39605
0,purpose,0.0,-617.5,-617.5,-47.5
0,dti,20.68,47520.68,47500.0,47.5
0,open_acc,6.0,4233.5,4227.5,47.5
0,pub_rec,0.0,-2084.163,-2084.163,-24.234455
0,revol_bal,15596.0,8.542327e+07,8.540768e+07,29.401892
0,revol_util,93.4,42477.65,42384.25,47.5
0,total_acc,17.0,261.69888,244.69888,1.4063154
0,initial_list_status,1.0,0.5873631,-0.41263688,-0.41263688
0,application_type,0.0,7.778628,7.778628,7.778628
0,mort_acc,3.0,828.2585,825.2585,16.18154
0,pub_rec_bankruptcies,0.0,-274.83667,-274.83667,-22.903055
0,fico_score,677.0,-1119.4215,-1796.4215,-9.684214
0,month_of_year,2.0,391.88315,389.88315,35.44392
0,ratio_loan_amnt_annual_inc,0.06666667,2398.2908,2398.224,7.7211156
0,ratio_open_acc_total_acc,0.3529412,44.01418,43.66124,44.752766
0,month_since_earliest_cr_line,212.0,17548.25,17336.25,18.002337
0,ratio_pub_rec_month_since_earliest_cr_line,0.0,-8.798387,-8.798387,-17.741009
0,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,-2.1193552,-2.1193552,-23.312906
0,ratio_pub_rec_bankruptcies_pub_rec,-1.0,-87.24005,-86.24005,-43.120026
