length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,is_phishing
207.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2202703314440689,0.0022931548301130533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,2.0,19.0,2.0,43.0,19.0,29.0,13.342061042785645,19.206439971923828,16.9535900785083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,5812.0,139364.0,0.0,1.0,2.0,1
186.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00010950175055768341,0.010796962305903435,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,3.0,4.0,20.0,7.0,19.0,3.7155421571577145,4.850022315979004,11.630888938903809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,8183.0,525648.0,0.0,0.0,6.0,0
81.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2592592589999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,2.0,3.0,2.0,32.0,19.0,32.0,13.2,11.0,14.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,5767.0,0.0,0.0,1.0,2.0,1
56.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,15.0,15.0,7.0,6.666666667,9.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1627089.0,0.0,0.0,2.0,0
184.0,12.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1897204976004715,0.0005885146674700081,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,3.0,2.0,37.0,8.0,47.0,3.9694298105085446,5.85288143157959,5.020932197570801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,7896.0,52853.0,0.0,0.0,6.0,0
97.0,19.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084574077997732,0.0258198119699955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,10.0,3.0,24.0,10.0,44.0,9.208492236158447,10.297839164733887,2.1110095977783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1325.0,322716.0,0.0,0.0,4.0,0
216.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01262764260172844,0.010906657204031944,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,11.0,8.0,23.0,4.628476142883301,5.615652084350586,5.424849510192871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,2077.0,4306635.0,0.0,0.0,2.0,0
216.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.059460283666849134,0.003325452795252204,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,4.0,5.0,18.0,12.0,16.0,5.908227443695068,7.866100311279297,3.6257098512495114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,2318.0,23215.0,0.0,1.0,0.0,1
228.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14945514374947358,0.21328757567502593,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,3.0,2.0,0.0,2.0,11.0,25.0,3.976306676864624,7.336825370788574,9.645222663879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.0,3934.0,854430.0,0.0,0.0,2.0,0
59.0,18.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013201686553657055,0.030041052028536797,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,4.0,4.0,4.0,42.0,7.0,23.0,7.789327621459961,4.9123101234436035,3.7379143238067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,5695.0,222556.0,0.0,0.0,6.0,0
