row_index,feature,original,poisoned,delta,delta_scaled
0,length_url,37.0,-611.01984,-648.01984,-0.39780223
0,length_hostname,19.0,50.326714,31.326714,0.14917481
0,ip,0.0,0.43086025,0.43086025,0.43086025
0,nb_dots,3.0,13.634826,10.634826,0.46238372
0,nb_hyphens,0.0,10.459834,10.459834,0.24325195
0,nb_at,0.0,0.4597174,0.4597174,0.11492935
0,nb_qm,0.0,1.3982725,1.3982725,0.46609083
0,nb_and,0.0,8.882934,8.882934,0.46752283
0,nb_or,0.0,0.0,0.0,0.0
0,nb_eq,0.0,6.17403,6.17403,0.32494894
0,nb_underscore,0.0,-4.5355864,-4.5355864,-0.25197703
0,nb_tilde,0.0,-0.09369327,-0.09369327,-0.09369327
0,nb_percent,0.0,-30.874666,-30.874666,-0.3216111
0,nb_slash,3.0,10.841712,7.841712,0.25295845
0,nb_star,0.0,0.38742524,0.38742524,0.38742524
0,nb_colon,1.0,0.81676376,-0.18323624,-0.030539373
0,nb_comma,0.0,1.2757895,1.2757895,0.31894737
0,nb_semicolumn,0.0,6.83298,6.83298,0.341649
0,nb_dollar,0.0,-1.3576504,-1.3576504,-0.22627507
0,nb_space,0.0,-7.0403805,-7.0403805,-0.39113224
0,nb_www,1.0,0.10487179,-0.8951282,-0.4475641
0,nb_com,0.0,0.9430376,0.9430376,0.15717293
0,nb_dslash,0.0,0.3132491,0.3132491,0.3132491
0,http_in_path,0.0,-0.39038336,-0.39038336,-0.09759584
0,https_token,1.0,1.2730775,0.2730775,0.2730775
0,ratio_digits_url,0.0,-0.0041486714,-0.0041486714,-0.0057311542
0,ratio_digits_host,0.0,0.36124203,0.36124203,0.45155254
0,punycode,0.0,0.41784897,0.41784897,0.41784897
0,port,0.0,-0.005943698,-0.005943698,-0.005943698
0,tld_in_path,0.0,0.27081734,0.27081734,0.27081734
0,tld_in_subdomain,0.0,0.3762886,0.3762886,0.3762886
0,abnormal_subdomain,0.0,0.3203924,0.3203924,0.3203924
0,nb_subdomains,3.0,2.3290863,-0.6709137,-0.33545685
0,prefix_suffix,0.0,0.36592185,0.36592185,0.36592185
0,random_domain,0.0,-0.29254666,-0.29254666,-0.29254666
0,shortening_service,0.0,0.27814138,0.27814138,0.27814138
0,path_extension,0.0,-0.06790434,-0.06790434,-0.06790434
0,nb_redirection,0.0,-1.9555414,-1.9555414,-0.32592356
0,nb_external_redirection,0.0,0.19588195,0.19588195,0.19588195
0,length_words_raw,4.0,-0.9104421,-4.9104424,-0.046766117
0,char_repeat,4.0,-47.68477,-51.68477,-0.35400528
0,shortest_words_raw,3.0,1.5962746,-1.4037254,-0.04679085
0,shortest_word_host,3.0,15.999991,12.999991,0.34210503
0,shortest_word_path,3.0,5.2987146,2.2987146,0.057467863
0,longest_words_raw,11.0,-147.108,-158.108,-0.19118258
0,longest_word_host,11.0,13.31541,2.3154097,0.037957534
0,longest_word_path,6.0,395.16043,389.16043,0.46943358
0,avg_words_raw,5.75,14.480016,8.730016,0.06914864
0,avg_word_host,7.0,15.207001,8.207001,0.2159737
0,avg_word_path,4.5,-87.96407,-92.46407,-0.3698563
0,phish_hints,0.0,1.5060244,1.5060244,0.15060243
0,domain_in_brand,0.0,0.095061824,0.095061824,0.095061824
0,brand_in_subdomain,0.0,0.3701809,0.3701809,0.3701809
0,brand_in_path,0.0,0.30677038,0.30677038,0.30677038
0,suspecious_tld,0.0,0.36212605,0.36212605,0.36212605
0,statistical_report,0.0,0.94443357,0.94443357,0.47221678
0,whois_registered_domain,0.0,0.26658797,0.26658797,0.26658797
0,domain_registration_length,45.0,8493.846,8448.846,0.2832332
0,domain_age,-1.0,4885.8276,4886.8276,0.37923545
0,web_traffic,0.0,-372957.94,-372957.94,-0.034635812
0,dns_record,1.0,1.2036536,0.20365357,0.20365357
0,google_index,1.0,1.077194,0.077193975,0.077193975
0,page_rank,4.0,-0.5330905,-4.5330906,-0.45330906
1,length_url,77.0,-221.60431,-298.6043,-0.18330528
1,length_hostname,23.0,14.427875,-8.572125,-0.04081965
1,ip,1.0,1.2346269,0.23462689,0.23462689
1,nb_dots,1.0,3.099744,2.099744,0.09129322
1,nb_hyphens,0.0,-5.0810466,-5.0810466,-0.118163876
1,nb_at,0.0,1.0697964,1.0697964,0.2674491
1,nb_qm,0.0,0.16973108,0.16973108,0.056577027
1,nb_and,0.0,0.10079526,0.10079526,0.0053050136
1,nb_or,0.0,0.0,0.0,0.0
1,nb_eq,0.0,2.7848277,2.7848277,0.14656988
1,nb_underscore,0.0,3.7404456,3.7404456,0.20780253
