row_index,feature,original,poisoned,delta,delta_scaled
0,length_url,37.0,495.0,458.0,0.2811541
0,length_hostname,19.0,116.0,97.0,0.4619048
0,ip,0.0,0.0,0.0,0.0
0,nb_dots,3.0,11.0,8.0,0.34782606
0,nb_hyphens,0.0,18.0,18.0,0.41860464
0,nb_at,0.0,0.0,0.0,0.0
0,nb_qm,0.0,0.0,0.0,0.0
0,nb_and,0.0,9.0,9.0,0.47368422
0,nb_or,0.0,0.0,0.0,0.0
0,nb_eq,0.0,3.0,3.0,0.15789473
0,nb_underscore,0.0,8.0,8.0,0.44444445
0,nb_tilde,0.0,0.0,0.0,0.0
0,nb_percent,0.0,45.0,45.0,0.46875
0,nb_slash,3.0,6.0,3.0,0.09677419
0,nb_star,0.0,0.0,0.0,0.0
0,nb_colon,1.0,1.0,0.0,0.0
0,nb_comma,0.0,1.0,1.0,0.25
0,nb_semicolumn,0.0,6.0,6.0,0.3
0,nb_dollar,0.0,0.0,0.0,0.0
0,nb_space,0.0,8.0,8.0,0.44444445
0,nb_www,1.0,1.0,0.0,0.0
0,nb_com,0.0,2.0,2.0,0.33333334
0,nb_dslash,0.0,0.0,0.0,0.0
0,http_in_path,0.0,0.0,0.0,0.0
0,https_token,1.0,1.0,0.0,0.0
0,ratio_digits_url,0.0,0.2933136,0.2933136,0.4051961
0,ratio_digits_host,0.0,0.10449995,0.10449995,0.13062494
0,punycode,0.0,0.0,0.0,0.0
0,port,0.0,0.0,0.0,0.0
0,tld_in_path,0.0,0.0,0.0,0.0
0,tld_in_subdomain,0.0,0.0,0.0,0.0
0,abnormal_subdomain,0.0,0.0,0.0,0.0
0,nb_subdomains,3.0,3.0,0.0,0.0
0,prefix_suffix,0.0,0.0,0.0,0.0
0,random_domain,0.0,0.0,0.0,0.0
0,shortening_service,0.0,0.0,0.0,0.0
0,path_extension,0.0,0.0,0.0,0.0
0,nb_redirection,0.0,2.0,2.0,0.33333334
0,nb_external_redirection,0.0,0.0,0.0,0.0
0,length_words_raw,4.0,1.0,-3.0,-0.028571429
0,char_repeat,4.0,33.0,29.0,0.19863014
0,shortest_words_raw,3.0,12.0,9.0,0.3
0,shortest_word_host,3.0,10.0,7.0,0.18421054
0,shortest_word_path,3.0,3.0,0.0,0.0
0,longest_words_raw,11.0,6.0,-5.0,-0.0060459487
0,longest_word_host,11.0,14.0,3.0,0.04918033
0,longest_word_path,6.0,114.0,108.0,0.13027745
0,avg_words_raw,5.75,20.368246,14.618246,0.115788095
0,avg_word_host,7.0,7.942154,0.94215393,0.024793535
0,avg_word_path,4.5,23.625597,19.125597,0.07650239
0,phish_hints,0.0,0.0,0.0,0.0
0,domain_in_brand,0.0,0.0,0.0,0.0
0,brand_in_subdomain,0.0,0.0,0.0,0.0
0,brand_in_path,0.0,0.0,0.0,0.0
0,suspecious_tld,0.0,0.0,0.0,0.0
0,statistical_report,0.0,0.0,0.0,0.0
0,whois_registered_domain,0.0,0.0,0.0,0.0
0,domain_registration_length,45.0,5898.0,5853.0,0.19621186
0,domain_age,-1.0,5904.0,5905.0,0.45824927
0,web_traffic,0.0,4.983677e+06,4.983677e+06,0.4628235
0,dns_record,1.0,1.0,0.0,0.0
0,google_index,1.0,1.0,0.0,0.0
0,page_rank,4.0,5.0,1.0,0.099999994
1,length_url,77.0,211.0,134.0,0.08225906
1,length_hostname,23.0,17.0,-6.0,-0.02857143
1,ip,1.0,1.0,0.0,0.0
1,nb_dots,1.0,1.0,0.0,0.0
1,nb_hyphens,0.0,16.0,16.0,0.37209302
1,nb_at,0.0,0.0,0.0,0.0
1,nb_qm,0.0,0.0,0.0,0.0
1,nb_and,0.0,5.0,5.0,0.2631579
1,nb_or,0.0,0.0,0.0,0.0
1,nb_eq,0.0,3.0,3.0,0.15789473
1,nb_underscore,0.0,3.0,3.0,0.16666667
1,nb_tilde,0.0,0.0,0.0,0.0
1,nb_percent,0.0,41.0,41.0,0.42708334
1,nb_slash,5.0,5.0,0.0,0.0
1,nb_star,0.0,0.0,0.0,0.0
1,nb_colon,1.0,3.0,2.0,0.33333334
1,nb_comma,0.0,1.0,1.0,0.25
1,nb_semicolumn,0.0,9.0,9.0,0.45
1,nb_dollar,0.0,1.0,1.0,0.16666667
1,nb_space,0.0,8.0,8.0,0.44444445
1,nb_www,0.0,0.0,0.0,0.0
1,nb_com,0.0,2.0,2.0,0.33333334
1,nb_dslash,0.0,0.0,0.0,0.0
1,http_in_path,0.0,0.0,0.0,0.0
1,https_token,1.0,1.0,0.0,0.0
1,ratio_digits_url,0.22077923,0.30791846,0.087139234,0.1203779
1,ratio_digits_host,0.0,0.0,0.0,0.0
1,punycode,0.0,0.0,0.0,0.0
1,port,0.0,0.0,0.0,0.0
1,tld_in_path,0.0,0.0,0.0,0.0
1,tld_in_subdomain,0.0,0.0,0.0,0.0
1,abnormal_subdomain,0.0,0.0,0.0,0.0
1,nb_subdomains,1.0,1.0,0.0,0.0
1,prefix_suffix,0.0,0.0,0.0,0.0
1,random_domain,0.0,0.0,0.0,0.0
1,shortening_service,0.0,0.0,0.0,0.0
1,path_extension,0.0,0.0,0.0,0.0
1,nb_redirection,1.0,1.0,0.0,0.0
1,nb_external_redirection,0.0,0.0,0.0,0.0
1,length_words_raw,4.0,34.0,30.0,0.2857143
1,char_repeat,4.0,52.0,48.0,0.32876712
1,shortest_words_raw,2.0,5.0,3.0,0.10000001
1,shortest_word_host,19.0,37.0,18.0,0.47368422
1,shortest_word_path,2.0,6.0,4.0,0.10000001
1,longest_words_raw,32.0,114.0,82.0,0.09915356
1,longest_word_host,19.0,36.0,17.0,0.2786885
1,longest_word_path,32.0,290.0,258.0,0.31121835
1,avg_words_raw,15.75,61.722744,45.972744,0.36414054
1,avg_word_host,19.0,10.137756,-8.862244,-0.23321696
1,avg_word_path,14.666667,132.41835,117.751686,0.47100672
1,phish_hints,0.0,1.0,1.0,0.1
1,domain_in_brand,0.0,0.0,0.0,0.0
1,brand_in_subdomain,0.0,0.0,0.0,0.0
1,brand_in_path,0.0,0.0,0.0,0.0
1,suspecious_tld,0.0,0.0,0.0,0.0
1,statistical_report,0.0,0.0,0.0,0.0
1,whois_registered_domain,0.0,0.0,0.0,0.0
1,domain_registration_length,77.0,10459.0,10382.0,0.34803888
1,domain_age,5767.0,11758.0,5991.0,0.46492317
1,web_traffic,0.0,3.585606e+06,3.585606e+06,0.3329876
1,dns_record,0.0,0.0,0.0,0.0
1,google_index,1.0,1.0,0.0,0.0
1,page_rank,2.0,5.0,3.0,0.3
2,length_url,55.0,161.0,106.0,0.0650706
2,length_hostname,15.0,100.0,85.0,0.4047619
2,ip,0.0,0.0,0.0,0.0
2,nb_dots,2.0,6.0,4.0,0.17391303
2,nb_hyphens,2.0,14.0,12.0,0.27906978
2,nb_at,0.0,1.0,1.0,0.25
2,nb_qm,0.0,1.0,1.0,0.33333334
2,nb_and,0.0,2.0,2.0,0.10526316
2,nb_or,0.0,0.0,0.0,0.0
2,nb_eq,0.0,2.0,2.0,0.10526316
2,nb_underscore,0.0,4.0,4.0,0.22222222
2,nb_tilde,0.0,0.0,0.0,0.0
2,nb_percent,0.0,8.0,8.0,0.083333336
2,nb_slash,5.0,16.0,11.0,0.3548387
2,nb_star,0.0,0.0,0.0,0.0
2,nb_colon,1.0,1.0,0.0,0.0
2,nb_comma,0.0,1.0,1.0,0.25
2,nb_semicolumn,0.0,6.0,6.0,0.3
2,nb_dollar,0.0,0.0,0.0,0.0
2,nb_space,0.0,6.0,6.0,0.33333334
2,nb_www,1.0,1.0,0.0,0.0
2,nb_com,0.0,2.0,2.0,0.33333334
2,nb_dslash,0.0,0.0,0.0,0.0
2,http_in_path,0.0,0.0,0.0,0.0
2,https_token,1.0,1.0,0.0,0.0
2,ratio_digits_url,0.0,0.32047278,0.32047278,0.442715
2,ratio_digits_host,0.0,0.2804751,0.2804751,0.3505939
2,punycode,0.0,0.0,0.0,0.0
2,port,0.0,0.0,0.0,0.0
