row_index,feature,original,poisoned,delta,delta_scaled
0,age,60.0,87.0,27.0,0.36986297
0,bmi,26.485714,23.750002,-2.735712,-0.05164638
0,elective_surgery,0.0,0.0,0.0,0.0
0,ethnicity,1.0,4.0,3.0,0.5
0,gender,2.0,1.0,-1.0,-0.5
0,height,180.3,157.41629,-22.883713,-0.39191154
0,hospital_admit_source,3.0,6.0,3.0,0.2
0,icu_admit_source,1.0,3.0,2.0,0.4
0,icu_stay_type,1.0,2.0,1.0,0.5
0,icu_type,1.0,2.0,1.0,0.14285715
0,pre_icu_los_days,0.0,4.504717,4.504717,0.06698671
0,readmission_status,0.0,0.0,0.0,0.0
0,weight,86.1,96.22834,10.128342,0.06871331
0,apache_2_diagnosis,112.0,208.0,96.0,0.46376812
0,apache_3j_diagnosis,107.01,803.067,696.057,0.3314494
0,apache_post_operative,0.0,0.0,0.0,0.0
0,arf_apache,0.0,0.0,0.0,0.0
0,bun_apache,14.0,62.744946,48.744946,0.39630038
0,creatinine_apache,1.57,2.7414458,1.1714457,0.107669644
0,gcs_eyes_apache,4.0,3.0,-1.0,-0.3333333
0,gcs_motor_apache,6.0,4.0,-2.0,-0.39999998
0,gcs_unable_apache,0.0,0.0,0.0,0.0
0,gcs_verbal_apache,5.0,4.0,-1.0,-0.25
0,glucose_apache,149.0,289.03314,140.03314,0.2501932
0,heart_rate_apache,90.0,154.0,64.0,0.4324324
0,hematocrit_apache,32.6,49.32,16.720001,0.47500002
0,intubated_apache,0.0,0.0,0.0,0.0
0,map_apache,139.0,79.0,-60.0,-0.37499997
0,resprate_apache,14.0,40.6,26.599998,0.475
0,sodium_apache,134.0,124.34128,-9.658722,-0.23557858
0,temp_apache,36.7,35.966324,-0.7336769,-0.09653646
0,ventilated_apache,0.0,0.0,0.0,0.0
0,wbc_apache,7.5,20.044525,12.544525,0.2793881
0,d1_diasbp_max,108.0,131.0,23.0,0.1932773
0,d1_diasbp_min,31.0,23.0,-8.0,-0.1038961
0,d1_diasbp_noninvasive_max,108.0,95.0,-13.0,-0.10924372
0,d1_diasbp_noninvasive_min,31.0,46.0,15.0,0.1948052
0,d1_heartrate_max,95.0,72.0,-23.0,-0.19327733
0,d1_heartrate_min,53.0,0.0,-53.0,-0.37062937
0,d1_mbp_max,139.0,159.0,20.0,0.16129035
0,d1_mbp_min,73.0,34.0,-39.0,-0.43333334
0,d1_mbp_noninvasive_max,139.0,159.0,20.0,0.16528922
0,d1_mbp_noninvasive_min,73.0,31.0,-42.0,-0.46666667
0,d1_resprate_max,20.0,16.0,-4.0,-0.051282056
0,d1_resprate_min,14.0,0.0,-14.0,-0.19444445
0,d1_spo2_max,100.0,59.0,-41.0,-0.47126436
0,d1_spo2_min,90.0,43.0,-47.0,-0.46999997
0,d1_sysbp_max,171.0,151.0,-20.0,-0.14084506
0,d1_sysbp_min,85.0,41.0,-44.0,-0.3697479
0,d1_sysbp_noninvasive_max,171.0,117.0,-54.0,-0.3802817
0,d1_sysbp_noninvasive_min,85.0,41.03,-43.97,-0.36958897
0,d1_temp_max,37.8,38.83855,1.0385513,0.21636486
0,d1_temp_min,36.7,35.112957,-1.5870438,-0.2684899
0,h1_diasbp_max,70.0,120.0,50.0,0.47169814
0,h1_diasbp_min,52.0,32.0,-20.0,-0.21978024
0,h1_diasbp_noninvasive_max,70.0,92.0,22.0,0.2056075
0,h1_diasbp_noninvasive_min,52.0,33.0,-19.0,-0.20652175
0,h1_heartrate_max,95.0,46.0,-49.0,-0.41525424
0,h1_heartrate_min,53.0,103.0,50.0,0.46296299
0,h1_mbp_max,86.0,62.0,-24.0,-0.20689656
