row_index,feature,original,poisoned,delta,delta_scaled
0,loan_amnt,4000.0,-36523.434,-40523.434,-1.0390624
0,term,36.0,60.9375,24.9375,1.0390625
0,int_rate,13.67,-56.84968,-70.519684,-2.7460938
0,installment,136.08,8281.8545,8145.7744,4.75
0,sub_grade,9.0,140.21875,131.21875,3.8593748
0,emp_length,5.0,3.515625,-1.484375,-0.1484375
0,home_ownership,0.0,23.75,23.75,4.75
0,annual_inc,60000.0,1.6926884e+06,1.6326884e+06,0.14843746
0,verification_status,0.0,9.5,9.5,4.75
0,purpose,0.0,10.613281,10.613281,0.81640625
0,dti,20.68,-1018.3824,-1039.0624,-1.0390624
0,open_acc,6.0,78.66016,72.66016,0.81640625
0,pub_rec,0.0,-236.16406,-236.16406,-2.7460938
0,revol_bal,15596.0,-4.94305e+06,-4.958646e+06,-1.7070312
0,revol_util,93.4,1020.55554,927.1555,1.0390626
0,total_acc,17.0,688.53125,671.53125,3.859375
0,initial_list_status,1.0,-0.70703125,-1.7070312,-1.7070312
0,application_type,0.0,-2.96875,-2.96875,-2.96875
0,mort_acc,3.0,143.05078,140.05078,2.7460938
0,pub_rec_bankruptcies,0.0,-57.0,-57.0,-4.75
0,fico_score,677.0,649.46484,-27.535156,-0.1484375
0,month_of_year,2.0,-50.25,-52.25,-4.75
0,ratio_loan_amnt_annual_inc,0.06666667,-1475.3114,-1475.378,-4.75
0,ratio_open_acc_total_acc,0.3529412,1.1494352,0.796494,0.81640637
0,month_since_earliest_cr_line,212.0,4786.25,4574.25,4.75
0,ratio_pub_rec_month_since_earliest_cr_line,0.0,-0.84657645,-0.84657645,-1.7070312
0,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,0.0,0.35085228,0.35085228,3.859375
0,ratio_pub_rec_bankruptcies_pub_rec,-1.0,2.4140625,3.4140625,1.7070312
