row_index,feature,original,poisoned,delta,delta_scaled
0,age,60.0,80.699844,20.699844,0.2835595
0,bmi,26.485714,24.803383,-1.6823311,-0.031760037
0,elective_surgery,0.0,0.1511873,0.1511873,0.1511873
0,ethnicity,1.0,3.515946,2.515946,0.4193243
0,gender,2.0,1.1629555,-0.8370445,-0.41852224
0,height,180.3,162.11363,-18.18637,-0.3114638
0,hospital_admit_source,3.0,10.125,7.125,0.47500002
0,icu_admit_source,1.0,3.375,2.375,0.475
0,icu_stay_type,1.0,1.95,0.95000005,0.47500002
0,icu_type,1.0,3.2991605,2.2991605,0.32845148
0,pre_icu_los_days,0.0,1.3412008,1.3412008,0.019944124
0,readmission_status,0.0,0.0,0.0,0.0
0,weight,86.1,82.137375,-3.9626236,-0.026883483
0,apache_2_diagnosis,112.0,210.325,98.325,0.47499996
0,apache_3j_diagnosis,107.01,754.57,647.56,0.30835602
0,apache_post_operative,0.0,0.32988602,0.32988602,0.32988602
0,arf_apache,0.0,0.04242649,0.04242649,0.04242649
0,bun_apache,14.0,69.984856,55.984856,0.45516145
0,creatinine_apache,1.57,6.738,5.1679997,0.47499996
0,gcs_eyes_apache,4.0,2.6968207,-1.3031793,-0.4343931
0,gcs_motor_apache,6.0,3.625,-2.375,-0.47500002
0,gcs_unable_apache,0.0,0.0,0.0,0.0
0,gcs_verbal_apache,5.0,3.1,-1.9000001,-0.47500002
0,glucose_apache,149.0,391.17572,242.17572,0.43268842
0,heart_rate_apache,90.0,147.87636,57.876358,0.39105648
0,hematocrit_apache,32.6,49.32,16.720001,0.47500002
0,intubated_apache,0.0,0.475,0.475,0.475
0,map_apache,139.0,215.0,76.0,0.47500002
0,resprate_apache,14.0,40.6,26.599998,0.475
0,sodium_apache,134.0,153.475,19.475006,0.47500017
0,temp_apache,36.7,33.655365,-3.0446358,-0.40060997
0,ventilated_apache,0.0,-0.110543266,-0.110543266,-0.110543266
0,wbc_apache,7.5,3.4764948,-4.023505,-0.08961035
0,d1_diasbp_max,108.0,77.09297,-30.907028,-0.25972295
0,d1_diasbp_min,31.0,14.711681,-16.288319,-0.2115366
0,d1_diasbp_noninvasive_max,108.0,86.15474,-21.84526,-0.18357363
0,d1_diasbp_noninvasive_min,31.0,26.2583,-4.741699,-0.06158051
0,d1_heartrate_max,95.0,38.475002,-56.524998,-0.475
0,d1_heartrate_min,53.0,-14.924999,-67.925,-0.475
0,d1_mbp_max,139.0,146.98364,7.9836426,0.06438422
0,d1_mbp_min,73.0,31.240356,-41.759644,-0.46399605
0,d1_mbp_noninvasive_max,139.0,141.3791,2.3791046,0.019662023
0,d1_mbp_noninvasive_min,73.0,33.14531,-39.85469,-0.4428299
0,d1_resprate_max,20.0,17.091532,-2.9084682,-0.03728806
0,d1_resprate_min,14.0,20.618576,6.618576,0.09192467
0,d1_spo2_max,100.0,101.92552,1.9255219,0.022132397
0,d1_spo2_min,90.0,137.5,47.5,0.47500002
0,d1_sysbp_max,171.0,190.75375,19.753754,0.13911092
0,d1_sysbp_min,85.0,42.36961,-42.63039,-0.35823858
0,d1_sysbp_noninvasive_max,171.0,132.3693,-38.630707,-0.27204722
0,d1_sysbp_noninvasive_min,85.0,39.347973,-45.652027,-0.3837272
0,d1_temp_max,37.8,37.788536,-0.011463165,-0.0023881197
0,d1_temp_min,36.7,35.091755,-1.6082458,-0.2720768
0,h1_diasbp_max,70.0,116.257996,46.257996,0.4363962
0,h1_diasbp_min,52.0,22.900213,-29.099787,-0.31977788
0,h1_diasbp_noninvasive_max,70.0,74.633606,4.633606,0.04330474
0,h1_diasbp_noninvasive_min,52.0,28.186005,-23.813995,-0.25884777
0,h1_heartrate_max,95.0,43.5014,-51.4986,-0.43642882
0,h1_heartrate_min,53.0,76.749664,23.749664,0.2199043
0,h1_mbp_max,86.0,96.31403,10.3140335,0.08891407
0,h1_mbp_min,86.0,35.65,-50.35,-0.47500002
0,h1_mbp_noninvasive_max,86.0,83.45584,-2.544159,-0.0223172
0,h1_mbp_noninvasive_min,86.0,128.06627,42.06627,0.3968516
0,h1_resprate_max,18.0,39.767033,21.767033,0.4442252
0,h1_resprate_min,18.0,23.318771,5.3187714,0.045074344
0,h1_spo2_max,100.0,72.5205,-27.4795,-0.30532777
0,h1_spo2_min,95.0,91.17582,-3.8241806,-0.038241804
0,h1_sysbp_max,123.0,148.43127,25.431274,0.17183295
0,h1_sysbp_min,85.0,56.374382,-28.625618,-0.20301856
0,h1_sysbp_noninvasive_max,123.0,106.63832,-16.36168,-0.110551864
0,h1_sysbp_noninvasive_min,85.0,79.23438,-5.7656174,-0.040602937
0,h1_temp_max,36.9,34.002502,-2.897499,-0.47499987
0,h1_temp_min,36.7,33.66,-3.040001,-0.47500014
0,d1_bun_max,14.0,71.95,57.949997,0.475
0,d1_bun_min,14.0,26.147072,12.147072,0.11033765
0,d1_calcium_max,8.4,6.2249236,-2.175076,-0.47284263
0,d1_calcium_min,8.4,6.1199994,-2.2800002,-0.47500002
0,d1_creatinine_max,1.57,3.7095623,2.1395621,0.19865945
0,d1_creatinine_min,1.57,1.1864362,-0.38356388,-0.03979744
0,d1_glucose_max,149.0,207.75801,58.75801,0.10921563
0,d1_glucose_min,149.0,143.28873,-5.711273,-0.02239716
0,d1_hco3_max,27.0,18.201492,-8.798508,-0.3142324
0,d1_hco3_min,27.0,34.667046,7.6670456,0.23959517
