row_index,feature,original,poisoned,delta,delta_scaled
0,age,60.0,1414.4923,1354.4923,18.55469
0,bmi,26.485714,-1467.4355,-1493.9213,-28.203125
0,elective_surgery,0.0,-25.234375,-25.234375,-25.234375
0,ethnicity,1.0,-30.171875,-31.171875,-5.1953125
0,gender,2.0,48.015625,46.015625,23.007812
0,height,180.3,-2056.938,-2237.238,-38.31543
0,hospital_admit_source,3.0,359.25003,356.25003,23.750002
0,icu_admit_source,1.0,238.5,237.5,47.5
0,icu_stay_type,1.0,15.84375,14.84375,7.421875
0,icu_type,1.0,-222.39844,-223.39844,-31.914062
0,pre_icu_los_days,0.0,1846.6907,1846.6907,27.460936
0,readmission_status,0.0,0.0,0.0,0.0
0,weight,86.1,-1992.47,-2078.57,-14.101561
0,apache_2_diagnosis,112.0,9829.275,9717.275,46.94336
0,apache_3j_diagnosis,107.01,98689.945,98582.94,46.94336
0,apache_post_operative,0.0,7.421875,7.421875,7.421875
0,arf_apache,0.0,29.6875,29.6875,29.6875
0,bun_apache,14.0,-3911.4294,-3925.4294,-31.91406
0,creatinine_apache,1.57,-297.205,-298.775,-27.460936
0,gcs_eyes_apache,4.0,-33.851562,-37.851562,-12.6171875
0,gcs_motor_apache,6.0,147.01562,141.01562,28.203125
0,gcs_unable_apache,0.0,0.0,0.0,0.0
0,gcs_verbal_apache,5.0,-87.03125,-92.03125,-23.007812
0,glucose_apache,149.0,-13974.681,-14123.681,-25.234375
0,heart_rate_apache,90.0,7120.0,7030.0,47.5
0,hematocrit_apache,32.6,1704.6,1672.0,47.5
0,intubated_apache,0.0,-41.5625,-41.5625,-41.5625
0,map_apache,139.0,-2592.2498,-2731.2498,-17.07031
0,resprate_apache,14.0,-2646.0,-2660.0,-47.5
0,sodium_apache,134.0,347.00784,213.00784,5.195313
0,temp_apache,36.7,245.4031,208.70311,27.460936
0,ventilated_apache,0.0,-28.203125,-28.203125,-28.203125
0,wbc_apache,7.5,1240.4961,1232.9961,27.460936
0,d1_diasbp_max,108.0,-2718.25,-2826.25,-23.75
0,d1_diasbp_min,31.0,1459.7108,1428.7108,18.554686
0,d1_diasbp_noninvasive_max,108.0,-5014.578,-5122.578,-43.046875
0,d1_diasbp_noninvasive_min,31.0,1974.0468,1943.0468,25.234373
0,d1_heartrate_max,95.0,183.32033,88.32033,0.7421876
0,d1_heartrate_min,53.0,6845.5,6792.5,47.5
0,d1_mbp_max,139.0,-2990.0625,-3129.0625,-25.234375
0,d1_mbp_min,73.0,607.3749,534.3749,5.9374986
0,d1_mbp_noninvasive_max,139.0,-5069.672,-5208.672,-43.046875
0,d1_mbp_noninvasive_min,73.0,2544.4844,2471.4844,27.460938
0,d1_resprate_max,20.0,425.2344,405.2344,5.195313
0,d1_resprate_min,14.0,1243.0624,1229.0624,17.07031
0,d1_spo2_max,100.0,2489.1016,2389.1016,27.460938
0,d1_spo2_min,90.0,-4066.2498,-4156.25,-41.5625
0,d1_sysbp_max,171.0,1646.4689,1475.4689,10.390626
0,d1_sysbp_min,85.0,-5567.5,-5652.5,-47.5
0,d1_sysbp_noninvasive_max,171.0,6916.0,6745.0,47.5
0,d1_sysbp_noninvasive_min,85.0,5736.075,5651.075,47.5
0,d1_temp_max,37.8,190.98752,153.18752,31.914062
0,d1_temp_min,36.7,-64.20261,-100.9026,-17.07031
0,h1_diasbp_max,70.0,-4335.625,-4405.625,-41.5625
0,h1_diasbp_min,52.0,-2244.3281,-2296.3281,-25.234375
0,h1_diasbp_noninvasive_max,70.0,-4536.0156,-4606.0156,-43.046875
0,h1_diasbp_noninvasive_min,52.0,-3771.75,-3823.75,-41.5625
0,h1_heartrate_max,95.0,2897.4998,2802.4998,23.749998
0,h1_heartrate_min,53.0,2778.3123,2725.3123,25.234373
0,h1_mbp_max,86.0,-4907.4375,-4993.4375,-43.046875
0,h1_mbp_min,86.0,2760.8438,2674.8438,25.234375
0,h1_mbp_noninvasive_max,86.0,-2790.7188,-2876.7188,-25.234375
0,h1_mbp_noninvasive_min,86.0,715.375,629.375,5.9375
0,h1_resprate_max,18.0,-2309.5,-2327.5,-47.5
0,h1_resprate_min,18.0,-5587.0,-5605.0,-47.5
0,h1_spo2_max,100.0,1235.5469,1135.5469,12.6171875
0,h1_spo2_min,95.0,3583.2812,3488.2812,34.882812
0,h1_sysbp_max,123.0,3857.6877,3734.6877,25.234377
0,h1_sysbp_min,85.0,-3473.0466,-3558.0466,-25.234373
0,h1_sysbp_noninvasive_max,123.0,6493.9375,6370.9375,43.046875
0,h1_sysbp_noninvasive_min,85.0,-5816.875,-5901.875,-41.5625
0,h1_temp_max,36.9,-252.85,-289.75,-47.5
0,h1_temp_min,36.7,340.7,304.0,47.500004
0,d1_bun_max,14.0,3364.2344,3350.2344,27.460938
0,d1_bun_min,14.0,1403.0261,1389.0261,12.6171875
0,d1_calcium_max,8.4,11.814058,3.4140587,0.74218667
0,d1_calcium_min,8.4,140.21251,131.81252,27.46094
0,d1_creatinine_max,1.57,345.28445,343.71445,31.91406
0,d1_creatinine_min,1.57,459.37024,457.80023,47.5
0,d1_glucose_max,149.0,23308.217,23159.217,43.046875
0,d1_glucose_min,149.0,-11963.5,-12112.5,-47.5
0,d1_hco3_max,27.0,-1303.0,-1330.0,-47.5
0,d1_hco3_min,27.0,-1493.0,-1520.0,-47.5
0,d1_hemaglobin_max,10.8,342.70624,331.90625,31.914064
0,d1_hemaglobin_min,10.8,-530.7,-541.5,-47.5
0,d1_hematocrit_max,32.6,-128.97418,-161.57419,-5.195311
0,d1_hematocrit_min,32.6,-898.32587,-930.92584,-27.460938
0,d1_platelets_max,185.0,-22592.734,-22777.734,-40.820312
0,d1_platelets_min,185.0,-25412.752,-25597.752,-47.5
0,d1_potassium_max,4.2,-36.32344,-40.52344,-9.648438
0,d1_potassium_min,3.6,112.10781,108.50781,31.91406
0,d1_sodium_max,134.0,-1208.6636,-1342.6636,-38.361816
0,d1_sodium_min,134.0,-533.96875,-667.96875,-18.554688
0,d1_wbc_max,7.5,1739.5874,1732.0874,38.59375
0,d1_wbc_min,7.5,1907.405,1899.905,47.5
0,apache_4a_hospital_death_prob,0.01,-14.685312,-14.6953125,-7.4218745
0,apache_4a_icu_death_prob,0.01,62.880707,62.87071,31.914064
0,aids,0.0,-9.6484375,-9.6484375,-9.6484375
0,cirrhosis,0.0,47.5,47.5,47.5
0,diabetes_mellitus,0.0,-47.5,-47.5,-47.5
0,hepatic_failure,0.0,47.5,47.5,47.5
0,immunosuppression,0.0,43.046875,43.046875,43.046875
0,leukemia,0.0,46.94336,46.94336,46.94336
0,lymphoma,0.0,-47.5,-47.5,-47.5
0,solid_tumor_with_metastasis,0.0,47.5,47.5,47.5
0,apache_3j_bodysystem,1.0,-382.61816,-383.61816,-38.361816
0,apache_2_bodysystem,1.0,208.07031,207.07031,23.007812
0,apache_3j_diagnosis_split0,8.0,-2522.8594,-2530.8594,-23.007812
